=== BUNDLE 375 COMBINATION HISTORY ===
F0=11.json|F1=8.json|F1.2=F2 (11).json|F1.5=3SCT (27).json|F2=9.json|F2.5=F2 (8).json|F3=13.json|F3.5=C13 (97).json|F4=46.json|F5=- (17).json
F1=81.json|F1.2=F2 (7).json|F1.5=3SCT (21).json|F2=14.json|F2.5=F2 (10).json|F3=57.json|F3.5=C13 (60).json|F4=84.json|F5=- (57).json
F1=45.json|F1.2=F2 (4).json|F1.5=3SCT (6).json|F2=82.json|F2.5=F2 (5).json|F3=42.json|F3.5=C13 (33).json|F4=77.json|F5=- (27).json
F0=31.json|F1=64.json|F1.2=F2 (11).json|F1.5=3SCT (25).json|F2=33.json|F2.5=F2 (1).json|F3=18.json|F3.5=C13 (6).json|F4=48.json|F5=- (66).json
F0=47.json|F1=4.json|F1.2=F2 (1).json|F1.5=3SCT (20).json|F2=62.json|F2.5=F2 (11).json|F3=56.json|F3.5=C13 (62).json|F4=17.json|F5=- (34).json
F1=85.json|F1.2=F2 (3).json|F1.5=3SCT (10).json|F2=29.json|F2.5=F2 (5).json|F3=23.json|F3.5=C13 (19).json|F4=26.json|F5=- (59).json
F1=84.json|F1.2=F2 (7).json|F1.5=3SCT (13).json|F2=70.json|F2.5=F2 (8).json|F3=72.json|F3.5=C13 (84).json|F4=3.json|F5=- (60).json
F0=16.json|F1=19.json|F1.2=F2 (4).json|F1.5=3SCT (40).json|F2=71.json|F2.5=F2 (7).json|F3=74.json|F3.5=C13 (53).json|F4=54.json|F5=- (41).json
F0=44.json|F1=23.json|F1.2=F2 (10).json|F1.5=3SCT (16).json|F2=8.json|F2.5=F2 (10).json|F3=79.json|F3.5=C13 (7).json|F4=37.json|F5=- (45).json
F1=59.json|F1.2=F2 (8).json|F1.5=3SCT (3).json|F2=61.json|F2.5=F2 (9).json|F3=15.json|F3.5=C13 (89).json|F4=61.json|F5=- (22).json
F0=58.json|F1=73.json|F1.2=F2 (5).json|F1.5=3SCT (12).json|F2=13.json|F2.5=F2 (4).json|F3=69.json|F3.5=C13 (95).json|F4=24.json|F5=- (37).json
F0=33.json|F1=47.json|F1.2=F2 (9).json|F1.5=3SCT (28).json|F2=41.json|F2.5=F2 (3).json|F3=21.json|F3.5=C13 (100).json|F4=62.json|F5=- (80).json
F1=70.json|F1.2=F2 (6).json|F1.5=3SCT (19).json|F2=49.json|F2.5=F2 (2).json|F3=3.json|F3.5=C13 (52).json|F4=6.json|F5=- (32).json
F1=53.json|F1.2=F2 (2).json|F1.5=3SCT (29).json|F2=83.json|F2.5=F2 (6).json|F3=31.json|F3.5=C13 (44).json|F4=15.json|F5=- (58).json
F1=27.json|F1.2=F2 (5).json|F1.5=3SCT (32).json|F2=20.json|F2.5=F2 (2).json|F3=52.json|F3.5=C13 (77).json|F4=63.json|F5=- (5).json
F1=18.json|F1.2=F2 (2).json|F1.5=3SCT (24).json|F2=39.json|F2.5=F2 (4).json|F3=22.json|F3.5=C13 (32).json|F4=41.json|F5=- (49).json
F1=11.json|F1.2=F2 (9).json|F1.5=3SCT (42).json|F2=44.json|F2.5=F2 (11).json|F3=2.json|F3.5=C13 (51).json|F4=50.json|F5=- (31).json
F1=29.json|F1.2=F2 (3).json|F1.5=3SCT (15).json|F2=4.json|F2.5=F2 (9).json|F3=50.json|F3.5=C13 (50).json|F4=65.json|F5=- (28).json
F1=86.json|F1.2=F2 (6).json|F1.5=3SCT (37).json|F2=56.json|F2.5=F2 (3).json|F3=43.json|F3.5=C13 (96).json|F4=16.json|F5=- (67).json
F1=66.json|F1.2=F2 (11).json|F1.5=3SCT (7).json|F2=52.json|F2.5=F2 (6).json|F3=6.json|F3.5=C13 (66).json|F4=12.json|F5=- (35).json
F1=24.json|F1.2=F2 (4).json|F1.5=3SCT (5).json|F2=27.json|F2.5=F2 (10).json|F3=9.json|F3.5=C13 (71).json|F4=32.json|F5=- (3).json
F0=15.json|F1=38.json|F1.2=F2 (10).json|F1.5=3SCT (30).json|F2=86.json|F2.5=F2 (1).json|F3=41.json|F3.5=C13 (1).json|F4=53.json|F5=- (33).json
F1=7.json|F1.2=F2 (1).json|F1.5=3SCT (31).json|F2=34.json|F2.5=F2 (7).json|F3=76.json|F3.5=C13 (75).json|F4=32.json|F5=- (19).json
F1=68.json|F1.2=F2 (8).json|F1.5=3SCT (36).json|F2=44.json|F2.5=F2 (5).json|F3=39.json|F3.5=C13 (70).json|F4=66.json|F5=- (42).json
F1=72.json|F1.2=F2 (7).json|F1.5=3SCT (23).json|F2=35.json|F2.5=F2 (8).json|F3=16.json|F3.5=C13 (22).json|F4=72.json|F5=- (53).json
F1=30.json|F1.2=F2 (6).json|F1.5=3SCT (4).json|F2=51.json|F2.5=F2 (5).json|F3=77.json|F3.5=C13 (92).json|F4=42.json|F5=- (2).json
F0=5.json|F1=10.json|F1.2=F2 (9).json|F1.5=3SCT (11).json|F2=20.json|F2.5=F2 (1).json|F3=13.json|F3.5=C13 (90).json|F4=44.json|F5=- (56).json
F1=1.json|F1.2=F2 (10).json|F1.5=3SCT (14).json|F2=60.json|F2.5=F2 (3).json|F3=44.json|F3.5=C13 (10).json|F4=58.json|F5=- (73).json
F1=17.json|F1.2=F2 (4).json|F1.5=3SCT (18).json|F2=6.json|F2.5=F2 (11).json|F3=21.json|F3.5=C13 (30).json|F4=52.json|F5=- (52).json
F1=19.json|F1.2=F2 (11).json|F1.5=3SCT (43).json|F2=59.json|F2.5=F2 (7).json|F3=27.json|F3.5=C13 (39).json|F4=62.json|F5=- (4).json
F1=35.json|F1.2=F2 (2).json|F1.5=3SCT (26).json|F2=32.json|F2.5=F2 (9).json|F3=20.json|F3.5=C13 (18).json|F4=12.json|F5=- (43).json
F0=3.json|F1=28.json|F1.2=F2 (3).json|F1.5=3SCT (35).json|F2=41.json|F2.5=F2 (2).json|F3=81.json|F3.5=C13 (98).json|F4=39.json|F5=- (82).json
F0=55.json|F1=15.json|F1.2=F2 (1).json|F1.5=3SCT (1).json|F2=67.json|F2.5=F2 (8).json|F3=30.json|F3.5=C13 (21).json|F4=31.json|F5=- (20).json
F1=46.json|F1.2=F2 (8).json|F1.5=3SCT (43).json|F2=53.json|F2.5=F2 (10).json|F3=68.json|F3.5=C13 (59).json|F4=40.json|F5=- (41).json
F0=27.json|F1=13.json|F1.2=F2 (7).json|F1.5=3SCT (10).json|F2=85.json|F2.5=F2 (4).json|F3=72.json|F3.5=C13 (40).json|F4=45.json|F5=- (81).json
F1=14.json|F1.2=F2 (5).json|F1.5=3SCT (20).json|F2=70.json|F2.5=F2 (6).json|F3=1.json|F3.5=C13 (79).json|F4=63.json|F5=- (51).json
F1=32.json|F1.2=F2 (11).json|F1.5=3SCT (39).json|F2=42.json|F2.5=F2 (11).json|F3=65.json|F3.5=C13 (46).json|F4=54.json|F5=- (79).json
F1=27.json|F1.2=F2 (7).json|F1.5=3SCT (11).json|F2=68.json|F2.5=F2 (6).json|F3=80.json|F3.5=C13 (61).json|F4=10.json|F5=- (78).json
F1=48.json|F1.2=F2 (3).json|F1.5=3SCT (29).json|F2=25.json|F2.5=F2 (7).json|F3=23.json|F3.5=C13 (83).json|F4=28.json|F5=- (9).json
F0=53.json|F1=6.json|F1.2=F2 (1).json|F1.5=3SCT (26).json|F2=63.json|F2.5=F2 (8).json|F3=59.json|F3.5=C13 (86).json|F4=49.json|F5=- (74).json
F1=21.json|F1.2=F2 (10).json|F1.5=3SCT (7).json|F2=22.json|F2.5=F2 (4).json|F3=66.json|F3.5=C13 (11).json|F4=19.json|F5=- (61).json
F0=24.json|F1=61.json|F1.2=F2 (4).json|F1.5=3SCT (30).json|F2=74.json|F2.5=F2 (10).json|F3=73.json|F3.5=C13 (5).json|F4=18.json|F5=- (72).json
F1=70.json|F1.2=F2 (2).json|F1.5=3SCT (33).json|F2=33.json|F2.5=F2 (1).json|F3=58.json|F3.5=C13 (91).json|F4=77.json|F5=- (54).json
F0=58.json|F1=60.json|F1.2=F2 (8).json|F1.5=3SCT (13).json|F2=62.json|F2.5=F2 (3).json|F3=84.json|F3.5=C13 (23).json|F4=26.json|F5=- (24).json
F1=49.json|F1.2=F2 (6).json|F1.5=3SCT (44).json|F2=29.json|F2.5=F2 (9).json|F3=50.json|F3.5=C13 (99).json|F4=59.json|F5=- (17).json
F0=50.json|F1=52.json|F1.2=F2 (5).json|F1.5=3SCT (36).json|F2=13.json|F2.5=F2 (5).json|F3=78.json|F3.5=C13 (49).json|F4=81.json|F5=- (21).json
F0=31.json|F1=73.json|F1.2=F2 (9).json|F1.5=3SCT (23).json|F2=5.json|F2.5=F2 (2).json|F3=67.json|F3.5=C13 (81).json|F4=65.json|F5=- (44).json
F1=33.json|F1.2=F2 (8).json|F1.5=3SCT (21).json|F2=10.json|F2.5=F2 (5).json|F3=10.json|F3.5=C13 (63).json|F4=68.json|F5=- (6).json
F1=29.json|F1.2=F2 (5).json|F1.5=3SCT (40).json|F2=61.json|F2.5=F2 (11).json|F3=33.json|F3.5=C13 (85).json|F4=9.json|F5=- (15).json
F1=59.json|F1.2=F2 (4).json|F1.5=3SCT (8).json|F2=8.json|F2.5=F2 (2).json|F3=6.json|F3.5=C13 (92).json|F4=67.json|F5=- (50).json
F1=16.json|F1.2=F2 (11).json|F1.5=3SCT (24).json|F2=47.json|F2.5=F2 (1).json|F3=7.json|F3.5=C13 (70).json|F4=17.json|F5=- (63).json
F0=15.json|F1=44.json|F1.2=F2 (6).json|F1.5=3SCT (35).json|F2=2.json|F2.5=F2 (7).json|F3=3.json|F3.5=C13 (4).json|F4=20.json|F5=- (16).json
F0=52.json|F1=9.json|F1.2=F2 (7).json|F1.5=3SCT (12).json|F2=80.json|F2.5=F2 (9).json|F3=71.json|F3.5=C13 (28).json|F4=22.json|F5=- (23).json
F0=14.json|F1=76.json|F1.2=F2 (9).json|F1.5=3SCT (5).json|F2=28.json|F2.5=F2 (4).json|F3=34.json|F3.5=C13 (6).json|F4=37.json|F5=- (14).json
F1=75.json|F1.2=F2 (3).json|F1.5=3SCT (38).json|F2=50.json|F2.5=F2 (10).json|F3=57.json|F3.5=C13 (74).json|F4=3.json|F5=- (13).json
F1=37.json|F1.2=F2 (10).json|F1.5=3SCT (15).json|F2=1.json|F2.5=F2 (8).json|F3=2.json|F3.5=C13 (98).json|F4=6.json|F5=- (38).json
F1=62.json|F1.2=F2 (2).json|F1.5=3SCT (3).json|F2=40.json|F2.5=F2 (3).json|F3=15.json|F3.5=C13 (50).json|F4=4.json|F5=- (62).json
F0=7.json|F1=78.json|F1.2=F2 (1).json|F1.5=3SCT (9).json|F2=45.json|F2.5=F2 (6).json|F3=52.json|F3.5=C13 (97).json|F4=69.json|F5=- (7).json
F1=41.json|F1.2=F2 (3).json|F1.5=3SCT (42).json|F2=23.json|F2.5=F2 (4).json|F3=48.json|F3.5=C13 (51).json|F4=29.json|F5=- (40).json
F1=20.json|F1.2=F2 (11).json|F1.5=3SCT (45).json|F2=4.json|F2.5=F2 (9).json|F3=32.json|F3.5=C13 (76).json|F4=82.json|F5=- (11).json
F1=57.json|F1.2=F2 (10).json|F1.5=3SCT (6).json|F2=27.json|F2.5=F2 (3).json|F3=83.json|F3.5=C13 (90).json|F4=7.json|F5=- (39).json
F1=86.json|F1.2=F2 (9).json|F1.5=3SCT (27).json|F2=65.json|F2.5=F2 (11).json|F3=36.json|F3.5=C13 (16).json|F4=86.json|F5=- (48).json
F1=3.json|F1.2=F2 (2).json|F1.5=3SCT (32).json|F2=14.json|F2.5=F2 (8).json|F3=47.json|F3.5=C13 (20).json|F4=57.json|F5=- (36).json
F1=56.json|F1.2=F2 (1).json|F1.5=3SCT (25).json|F2=30.json|F2.5=F2 (7).json|F3=29.json|F3.5=C13 (83).json|F4=55.json|F5=- (57).json
F1=83.json|F1.2=F2 (4).json|F1.5=3SCT (19).json|F2=3.json|F2.5=F2 (6).json|F3=56.json|F3.5=C13 (31).json|F4=36.json|F5=- (60).json
F1=65.json|F1.2=F2 (6).json|F1.5=3SCT (14).json|F2=69.json|F2.5=F2 (5).json|F3=17.json|F3.5=C13 (85).json|F4=74.json|F5=- (45).json
F1=69.json|F1.2=F2 (8).json|F1.5=3SCT (37).json|F2=52.json|F2.5=F2 (2).json|F3=22.json|F3.5=C13 (1).json|F4=41.json|F5=- (12).json
F1=47.json|F1.2=F2 (7).json|F1.5=3SCT (46).json|F2=17.json|F2.5=F2 (10).json|F3=64.json|F3.5=C13 (44).json|F4=5.json|F5=- (59).json
F0=27.json|F1=5.json|F1.2=F2 (5).json|F1.5=3SCT (31).json|F2=55.json|F2.5=F2 (1).json|F3=35.json|F3.5=C13 (18).json|F4=64.json|F5=- (25).json
F1=71.json|F1.2=F2 (2).json|F1.5=3SCT (34).json|F2=16.json|F2.5=F2 (7).json|F3=42.json|F3.5=C13 (23).json|F4=56.json|F5=- (27).json
F1=25.json|F1.2=F2 (10).json|F1.5=3SCT (2).json|F2=18.json|F2.5=F2 (3).json|F3=37.json|F3.5=C13 (93).json|F4=16.json|F5=- (30).json
F1=45.json|F1.2=F2 (6).json|F1.5=3SCT (1).json|F2=9.json|F2.5=F2 (9).json|F3=40.json|F3.5=C13 (46).json|F4=83.json|F5=- (55).json
F0=24.json|F1=81.json|F1.2=F2 (11).json|F1.5=3SCT (41).json|F2=84.json|F2.5=F2 (11).json|F3=14.json|F3.5=C13 (65).json|F4=73.json|F5=- (69).json
F1=82.json|F1.2=F2 (1).json|F1.5=3SCT (17).json|F2=82.json|F2.5=F2 (6).json|F3=63.json|F3.5=C13 (24).json|F4=48.json|F5=- (76).json
F0=37.json|F1=80.json|F1.2=F2 (4).json|F1.5=3SCT (4).json|F2=43.json|F2.5=F2 (5).json|F3=11.json|F3.5=C13 (53).json|F4=25.json|F5=- (77).json
F1=40.json|F1.2=F2 (7).json|F1.5=3SCT (28).json|F2=39.json|F2.5=F2 (4).json|F3=60.json|F3.5=C13 (75).json|F4=23.json|F5=- (10).json
F1=22.json|F1.2=F2 (8).json|F1.5=3SCT (22).json|F2=57.json|F2.5=F2 (10).json|F3=62.json|F3.5=C13 (89).json|F4=2.json|F5=- (75).json
F0=13.json|F1=2.json|F1.2=F2 (3).json|F1.5=3SCT (16).json|F2=48.json|F2.5=F2 (8).json|F3=85.json|F3.5=C13 (99).json|F4=35.json|F5=- (22).json
F1=4.json|F1.2=F2 (9).json|F1.5=3SCT (18).json|F2=73.json|F2.5=F2 (2).json|F3=49.json|F3.5=C13 (66).json|F4=14.json|F5=- (47).json
F0=32.json|F1=50.json|F1.2=F2 (5).json|F1.5=3SCT (33).json|F2=79.json|F2.5=F2 (1).json|F3=26.json|F3.5=C13 (15).json|F4=71.json|F5=- (66).json
F0=56.json|F1=67.json|F1.2=F2 (2).json|F1.5=3SCT (46).json|F2=38.json|F2.5=F2 (7).json|F3=86.json|F3.5=C13 (32).json|F4=46.json|F5=- (1).json
F1=31.json|F1.2=F2 (7).json|F1.5=3SCT (39).json|F2=64.json|F2.5=F2 (1).json|F3=28.json|F3.5=C13 (58).json|F4=33.json|F5=- (18).json
F0=28.json|F1=39.json|F1.2=F2 (6).json|F1.5=3SCT (1).json|F2=7.json|F2.5=F2 (8).json|F3=53.json|F3.5=C13 (49).json|F4=61.json|F5=- (32).json
F1=18.json|F1.2=F2 (5).json|F1.5=3SCT (44).json|F2=37.json|F2.5=F2 (5).json|F3=12.json|F3.5=C13 (11).json|F4=24.json|F5=- (37).json
F1=11.json|F1.2=F2 (10).json|F1.5=3SCT (24).json|F2=54.json|F2.5=F2 (6).json|F3=82.json|F3.5=C13 (96).json|F4=51.json|F5=- (64).json
F1=64.json|F1.2=F2 (4).json|F1.5=3SCT (11).json|F2=46.json|F2.5=F2 (3).json|F3=5.json|F3.5=C13 (95).json|F4=47.json|F5=- (80).json
F1=53.json|F1.2=F2 (3).json|F1.5=3SCT (19).json|F2=15.json|F2.5=F2 (9).json|F3=38.json|F3.5=C13 (33).json|F4=76.json|F5=- (70).json
F0=21.json|F1=23.json|F1.2=F2 (1).json|F1.5=3SCT (12).json|F2=58.json|F2.5=F2 (10).json|F3=24.json|F3.5=C13 (3).json|F4=21.json|F5=- (8).json
F0=19.json|F1=42.json|F1.2=F2 (8).json|F1.5=3SCT (22).json|F2=49.json|F2.5=F2 (2).json|F3=9.json|F3.5=C13 (30).json|F4=85.json|F5=- (65).json
F1=85.json|F1.2=F2 (11).json|F1.5=3SCT (4).json|F2=71.json|F2.5=F2 (4).json|F3=54.json|F3.5=C13 (54).json|F4=27.json|F5=- (26).json
F1=58.json|F1.2=F2 (9).json|F1.5=3SCT (17).json|F2=24.json|F2.5=F2 (11).json|F3=19.json|F3.5=C13 (10).json|F4=79.json|F5=- (71).json
F1=51.json|F1.2=F2 (7).json|F1.5=3SCT (41).json|F2=26.json|F2.5=F2 (5).json|F3=43.json|F3.5=C13 (42).json|F4=30.json|F5=- (34).json
F1=8.json|F1.2=F2 (3).json|F1.5=3SCT (42).json|F2=36.json|F2.5=F2 (7).json|F3=79.json|F3.5=C13 (57).json|F4=78.json|F5=- (29).json
F0=49.json|F1=24.json|F1.2=F2 (6).json|F1.5=3SCT (26).json|F2=77.json|F2.5=F2 (1).json|F3=25.json|F3.5=C13 (25).json|F4=80.json|F5=- (68).json
F0=4.json|F1=54.json|F1.2=F2 (5).json|F1.5=3SCT (29).json|F2=11.json|F2.5=F2 (6).json|F3=45.json|F3.5=C13 (56).json|F4=38.json|F5=- (46).json
F1=43.json|F1.2=F2 (4).json|F1.5=3SCT (21).json|F2=56.json|F2.5=F2 (10).json|F3=46.json|F3.5=C13 (87).json|F4=50.json|F5=- (73).json
F1=79.json|F1.2=F2 (9).json|F1.5=3SCT (15).json|F2=66.json|F2.5=F2 (11).json|F3=55.json|F3.5=C13 (2).json|F4=60.json|F5=- (54).json
F0=39.json|F1=12.json|F1.2=F2 (2).json|F1.5=3SCT (36).json|F2=31.json|F2.5=F2 (4).json|F3=4.json|F3.5=C13 (81).json|F4=70.json|F5=- (35).json
F1=55.json|F1.2=F2 (1).json|F1.5=3SCT (9).json|F2=19.json|F2.5=F2 (2).json|F3=69.json|F3.5=C13 (60).json|F4=15.json|F5=- (24).json
F1=26.json|F1.2=F2 (8).json|F1.5=3SCT (40).json|F2=81.json|F2.5=F2 (8).json|F3=8.json|F3.5=C13 (72).json|F4=8.json|F5=- (29).json
F1=63.json|F1.2=F2 (11).json|F1.5=3SCT (10).json|F2=83.json|F2.5=F2 (3).json|F3=18.json|F3.5=C13 (41).json|F4=34.json|F5=- (20).json
F1=77.json|F1.2=F2 (10).json|F1.5=3SCT (14).json|F2=21.json|F2.5=F2 (9).json|F3=31.json|F3.5=C13 (5).json|F4=75.json|F5=- (19).json
F1=74.json|F1.2=F2 (6).json|F1.5=3SCT (6).json|F2=78.json|F2.5=F2 (11).json|F3=51.json|F3.5=C13 (13).json|F4=11.json|F5=- (67).json
F1=84.json|F1.2=F2 (4).json|F1.5=3SCT (30).json|F2=76.json|F2.5=F2 (9).json|F3=61.json|F3.5=C13 (48).json|F4=43.json|F5=- (21).json
F1=66.json|F1.2=F2 (3).json|F1.5=3SCT (20).json|F2=12.json|F2.5=F2 (1).json|F3=70.json|F3.5=C13 (79).json|F4=84.json|F5=- (78).json
F0=54.json|F1=34.json|F1.2=F2 (11).json|F1.5=3SCT (35).json|F2=72.json|F2.5=F2 (6).json|F3=75.json|F3.5=C13 (7).json|F4=1.json|F5=- (42).json
F1=36.json|F1.2=F2 (5).json|F1.5=3SCT (38).json|F2=75.json|F2.5=F2 (2).json|F3=74.json|F3.5=C13 (62).json|F4=13.json|F5=- (39).json
F1=67.json|F1.2=F2 (9).json|F1.5=3SCT (16).json|F2=41.json|F2.5=F2 (4).json|F3=60.json|F3.5=C13 (47).json|F4=43.json|F5=- (34).json
F1=81.json|F1.2=F2 (2).json|F1.5=3SCT (32).json|F2=86.json|F2.5=F2 (7).json|F3=6.json|F3.5=C13 (9).json|F4=37.json|F5=- (23).json
F1=28.json|F1.2=F2 (1).json|F1.5=3SCT (13).json|F2=1.json|F2.5=F2 (3).json|F3=82.json|F3.5=C13 (91).json|F4=36.json|F5=- (66).json
F1=42.json|F1.2=F2 (8).json|F1.5=3SCT (43).json|F2=59.json|F2.5=F2 (10).json|F3=79.json|F3.5=C13 (100).json|F4=17.json|F5=- (12).json
F0=20.json|F1=54.json|F1.2=F2 (10).json|F1.5=3SCT (34).json|F2=48.json|F2.5=F2 (5).json|F3=35.json|F3.5=C13 (64).json|F4=30.json|F5=- (51).json
F1=72.json|F1.2=F2 (7).json|F1.5=3SCT (28).json|F2=69.json|F2.5=F2 (8).json|F3=39.json|F3.5=C13 (22).json|F4=13.json|F5=- (71).json
F1=6.json|F1.2=F2 (3).json|F1.5=3SCT (31).json|F2=75.json|F2.5=F2 (1).json|F3=63.json|F3.5=C13 (14).json|F4=32.json|F5=- (6).json
F1=27.json|F1.2=F2 (8).json|F1.5=3SCT (37).json|F2=73.json|F2.5=F2 (9).json|F3=51.json|F3.5=C13 (21).json|F4=25.json|F5=- (70).json
F1=32.json|F1.2=F2 (6).json|F1.5=3SCT (23).json|F2=26.json|F2.5=F2 (3).json|F3=5.json|F3.5=C13 (43).json|F4=58.json|F5=- (64).json
F1=30.json|F1.2=F2 (7).json|F1.5=3SCT (3).json|F2=55.json|F2.5=F2 (6).json|F3=67.json|F3.5=C13 (78).json|F4=11.json|F5=- (30).json
F0=5.json|F1=52.json|F1.2=F2 (11).json|F1.5=3SCT (2).json|F2=11.json|F2.5=F2 (10).json|F3=58.json|F3.5=C13 (12).json|F4=68.json|F5=- (16).json
F1=18.json|F1.2=F2 (9).json|F1.5=3SCT (8).json|F2=63.json|F2.5=F2 (5).json|F3=22.json|F3.5=C13 (35).json|F4=64.json|F5=- (56).json
F1=11.json|F1.2=F2 (10).json|F1.5=3SCT (18).json|F2=38.json|F2.5=F2 (2).json|F3=20.json|F3.5=C13 (86).json|F4=34.json|F5=- (5).json
F1=50.json|F1.2=F2 (4).json|F1.5=3SCT (7).json|F2=7.json|F2.5=F2 (11).json|F3=11.json|F3.5=C13 (68).json|F4=26.json|F5=- (55).json
F1=22.json|F1.2=F2 (5).json|F1.5=3SCT (25).json|F2=33.json|F2.5=F2 (8).json|F3=61.json|F3.5=C13 (73).json|F4=75.json|F5=- (36).json
F1=56.json|F1.2=F2 (2).json|F1.5=3SCT (45).json|F2=18.json|F2.5=F2 (7).json|F3=68.json|F3.5=C13 (71).json|F4=51.json|F5=- (22).json
F1=1.json|F1.2=F2 (1).json|F1.5=3SCT (5).json|F2=36.json|F2.5=F2 (4).json|F3=70.json|F3.5=C13 (80).json|F4=5.json|F5=- (81).json
F1=53.json|F1.2=F2 (7).json|F1.5=3SCT (27).json|F2=72.json|F2.5=F2 (10).json|F3=42.json|F3.5=C13 (69).json|F4=52.json|F5=- (68).json
F1=59.json|F1.2=F2 (9).json|F1.5=3SCT (46).json|F2=22.json|F2.5=F2 (6).json|F3=73.json|F3.5=C13 (63).json|F4=39.json|F5=- (43).json
F1=60.json|F1.2=F2 (8).json|F1.5=3SCT (11).json|F2=25.json|F2.5=F2 (1).json|F3=48.json|F3.5=C13 (37).json|F4=57.json|F5=- (63).json
F0=47.json|F1=61.json|F1.2=F2 (11).json|F1.5=3SCT (32).json|F2=54.json|F2.5=F2 (4).json|F3=34.json|F3.5=C13 (40).json|F4=48.json|F5=- (27).json
F1=36.json|F1.2=F2 (3).json|F1.5=3SCT (40).json|F2=82.json|F2.5=F2 (9).json|F3=71.json|F3.5=C13 (77).json|F4=6.json|F5=- (37).json
F1=70.json|F1.2=F2 (4).json|F1.5=3SCT (39).json|F2=31.json|F2.5=F2 (5).json|F3=81.json|F3.5=C13 (82).json|F4=9.json|F5=- (15).json
F0=16.json|F1=75.json|F1.2=F2 (10).json|F1.5=3SCT (41).json|F2=64.json|F2.5=F2 (3).json|F3=19.json|F3.5=C13 (45).json|F4=18.json|F5=- (33).json
F1=3.json|F1.2=F2 (6).json|F1.5=3SCT (18).json|F2=37.json|F2.5=F2 (2).json|F3=56.json|F3.5=C13 (59).json|F4=35.json|F5=- (26).json
F1=78.json|F1.2=F2 (2).json|F1.5=3SCT (6).json|F2=66.json|F2.5=F2 (8).json|F3=76.json|F3.5=C13 (8).json|F4=27.json|F5=- (10).json
F1=79.json|F1.2=F2 (1).json|F1.5=3SCT (45).json|F2=49.json|F2.5=F2 (7).json|F3=8.json|F3.5=C13 (84).json|F4=49.json|F5=- (14).json
F0=18.json|F1=26.json|F1.2=F2 (5).json|F1.5=3SCT (2).json|F2=78.json|F2.5=F2 (11).json|F3=32.json|F3.5=C13 (67).json|F4=79.json|F5=- (25).json
F0=33.json|F1=57.json|F1.2=F2 (10).json|F1.5=3SCT (33).json|F2=50.json|F2.5=F2 (5).json|F3=43.json|F3.5=C13 (34).json|F4=61.json|F5=- (32).json
F1=39.json|F1.2=F2 (6).json|F1.5=3SCT (5).json|F2=40.json|F2.5=F2 (3).json|F3=30.json|F3.5=C13 (26).json|F4=67.json|F5=- (7).json
F0=1.json|F1=33.json|F1.2=F2 (2).json|F1.5=3SCT (1).json|F2=80.json|F2.5=F2 (7).json|F3=75.json|F3.5=C13 (36).json|F4=74.json|F5=- (62).json
F1=13.json|F1.2=F2 (9).json|F1.5=3SCT (24).json|F2=20.json|F2.5=F2 (4).json|F3=26.json|F3.5=C13 (52).json|F4=2.json|F5=- (69).json
F0=44.json|F1=86.json|F1.2=F2 (3).json|F1.5=3SCT (37).json|F2=46.json|F2.5=F2 (1).json|F3=16.json|F3.5=C13 (88).json|F4=31.json|F5=- (72).json
F0=12.json|F1=83.json|F1.2=F2 (8).json|F1.5=3SCT (17).json|F2=16.json|F2.5=F2 (6).json|F3=40.json|F3.5=C13 (38).json|F4=70.json|F5=- (76).json
F0=3.json|F1=35.json|F1.2=F2 (4).json|F1.5=3SCT (34).json|F2=13.json|F2.5=F2 (10).json|F3=45.json|F3.5=C13 (29).json|F4=8.json|F5=- (80).json
F1=40.json|F1.2=F2 (11).json|F1.5=3SCT (43).json|F2=57.json|F2.5=F2 (8).json|F3=15.json|F3.5=C13 (61).json|F4=50.json|F5=- (57).json
F1=49.json|F1.2=F2 (5).json|F1.5=3SCT (27).json|F2=79.json|F2.5=F2 (9).json|F3=24.json|F3.5=C13 (55).json|F4=65.json|F5=- (17).json
F1=76.json|F1.2=F2 (7).json|F1.5=3SCT (13).json|F2=21.json|F2.5=F2 (11).json|F3=2.json|F3.5=C13 (19).json|F4=55.json|F5=- (3).json
F1=46.json|F1.2=F2 (1).json|F1.5=3SCT (26).json|F2=17.json|F2.5=F2 (2).json|F3=28.json|F3.5=C13 (17).json|F4=71.json|F5=- (18).json
F0=55.json|F1=85.json|F1.2=F2 (11).json|F1.5=3SCT (8).json|F2=10.json|F2.5=F2 (1).json|F3=55.json|F3.5=C13 (39).json|F4=56.json|F5=- (11).json
F0=6.json|F1=20.json|F1.2=F2 (2).json|F1.5=3SCT (4).json|F2=3.json|F2.5=F2 (3).json|F3=13.json|F3.5=C13 (94).json|F4=23.json|F5=- (46).json
F1=65.json|F1.2=F2 (9).json|F1.5=3SCT (10).json|F2=32.json|F2.5=F2 (4).json|F3=54.json|F3.5=C13 (27).json|F4=3.json|F5=- (77).json
F1=23.json|F1.2=F2 (7).json|F1.5=3SCT (31).json|F2=5.json|F2.5=F2 (9).json|F3=38.json|F3.5=C13 (91).json|F4=16.json|F5=- (58).json
F1=45.json|F1.2=F2 (8).json|F1.5=3SCT (19).json|F2=68.json|F2.5=F2 (11).json|F3=72.json|F3.5=C13 (87).json|F4=10.json|F5=- (61).json
